ID;Cruise-ID;Vessel;Obs_Date_ISO;Obs_Date_Excel;Obs_Lat;Obs_Lon;Ice_conc;RV;Total;no10-50;no50-200;no200-500;no500-1000;gt1000;Freeboard;Length;Width;Dim_as_average;View_radius;comments
1;767701;Polarsirkel;1977-01-05\T21:00\Z;05.01.1977 21:00;-58,7;-47,1;0;V;1;0;0;0;0;0;;;;;12;25 KM RANGE. DATA: NORWAY:POLARSIRKEL
2;767701;Polarsirkel;1977-01-06\T08:00\Z;06.01.1977 08:00;-60,46666667;-44,5;0;V;7;0;0;0;0;0;;;;;12;
3;767701;Polarsirkel;1977-01-06\T12:00\Z;06.01.1977 12:00;-61,3;-43;0;V;15;0;0;0;0;0;;;;;12;
4;767701;Polarsirkel;1977-01-06\T21:00\Z;06.01.1977 21:00;-61,76666667;-41,9;0;V;7;0;0;0;0;0;;;;;12;
5;767701;Polarsirkel;1977-01-07\T08:00\Z;07.01.1977 08:00;-63,51666667;-38,7;0;V;12;0;0;0;0;0;;;;;12;
6;767701;Polarsirkel;1977-01-07\T12:00\Z;07.01.1977 12:00;-64,18333333;-37,6;0;V;15;0;0;0;0;0;;;;;12;
7;767701;Polarsirkel;1977-01-07\T18:00\Z;07.01.1977 18:00;-65;-36,35;0;V;40;0;0;0;0;0;;;;;12;
8;767701;Polarsirkel;1977-01-07\T21:00\Z;07.01.1977 21:00;-65,4;-35,7;0;;80;0;0;0;0;0;;;;;12;
9;767701;Polarsirkel;1977-01-08\T03:00\Z;08.01.1977 03:00;-65,9;-34,88333333;0;;24;0;0;0;0;0;;;;;12;
10;767701;Polarsirkel;1977-01-08\T12:00\Z;08.01.1977 12:00;-67;-32,78333333;0;;45;0;0;0;0;0;;;;;12;
11;767701;Polarsirkel;1977-01-08\T15:00\Z;08.01.1977 15:00;-67,4;-31,88333333;0;;60;0;0;0;0;0;;;;;12;
12;767701;Polarsirkel;1977-01-08\T18:00\Z;08.01.1977 18:00;-67,7;-31,3;0;;55;0;0;0;0;0;;;;;12;
13;767701;Polarsirkel;1977-01-09\T01:00\Z;09.01.1977 01:00;-68,2;-30,3;0;;74;0;0;0;0;0;;;;;12;
14;767701;Polarsirkel;1977-01-09\T06:00\Z;09.01.1977 06:00;-68,5;-29,5;0;;55;0;0;0;0;0;;;;;12;
15;767701;Polarsirkel;1977-01-09\T12:00\Z;09.01.1977 12:00;-68,9;-28,18333333;0;;91;0;0;0;0;0;;;;;12;
16;767701;Polarsirkel;1977-01-09\T23:00\Z;09.01.1977 23:00;-70;-25,1;0;;13;0;0;0;0;0;;;;;12;
17;767701;Polarsirkel;1977-01-10\T06:00\Z;10.01.1977 06:00;-70,28333333;-24,18333333;0;;15;0;0;0;0;0;;;;;12;
18;767701;Polarsirkel;1977-01-11\T06:00\Z;11.01.1977 06:00;-71,2;-21,38333333;0;;8;0;0;0;0;0;;;;;12;
19;767701;Polarsirkel;1977-01-11\T18:00\Z;11.01.1977 18:00;-71,78333333;-19,3;5;;9;0;0;0;0;0;;;;;12;
20;767701;Polarsirkel;1977-01-12\T06:00\Z;12.01.1977 06:00;-72,28333333;-17;5;;5;0;0;0;0;0;;;;;12;
21;767701;Polarsirkel;1977-01-12\T12:00\Z;12.01.1977 12:00;-72,28333333;-16,3;9;;17;0;0;0;0;0;;;;;12;
22;767701;Polarsirkel;1977-01-12\T18:00\Z;12.01.1977 18:00;-73,08333333;-19,88333333;9;;1;0;0;0;0;0;;;;;12;
23;767701;Polarsirkel;1977-01-13\T01:00\Z;13.01.1977 01:00;-73,4;-21,18333333;5;;3;0;0;0;0;0;;;;;12;
24;767701;Polarsirkel;1977-01-13\T06:00\Z;13.01.1977 06:00;-73,4;-20,8;5;;4;0;0;0;0;0;;;;;12;
25;767701;Polarsirkel;1977-01-13\T09:00\Z;13.01.1977 09:00;-73,28333333;-23,1;5;;3;0;0;0;0;0;;;;;12;
26;767701;Polarsirkel;1977-01-13\T12:00\Z;13.01.1977 12:00;-73,8;-21;9;;0;0;0;0;0;0;;;;;12;
27;767701;Polarsirkel;1977-01-13\T18:00\Z;13.01.1977 18:00;-74;-22;7;;5;0;0;0;0;0;;;;;12;
28;767701;Polarsirkel;1977-01-13\T20:00\Z;13.01.1977 20:00;-74;-22,68333333;5;;9;0;0;0;0;0;;;;;12;
29;767701;Polarsirkel;1977-01-14\T06:00\Z;14.01.1977 06:00;-73,9;-23,38333333;9;;20;0;0;0;0;0;;;;;12;
30;767701;Polarsirkel;1977-01-14\T09:00\Z;14.01.1977 09:00;-72,9;-22,38333333;5;;5;0;0;0;0;0;;;;;12;
31;767701;Polarsirkel;1977-01-14\T22:00\Z;14.01.1977 22:00;-72,28333333;-20,1;5;;11;0;0;0;0;0;;;;;12;
32;767701;Polarsirkel;1977-01-15\T06:00\Z;15.01.1977 06:00;-72,1;-16,7;5;;2;0;0;0;0;0;;;;;12;
33;767701;Polarsirkel;1977-01-15\T12:00\Z;15.01.1977 12:00;-72,1;-16,1;9;;14;0;0;0;0;0;;;;;12;
34;767701;Polarsirkel;1977-01-16\T01:00\Z;16.01.1977 01:00;-72,58333333;-19,38333333;9;;3;0;0;0;0;0;;;;;12;
35;767701;Polarsirkel;1977-01-16\T10:00\Z;16.01.1977 10:00;-72,9;-21,68333333;5;;3;0;0;0;0;0;;;;;12;
36;767701;Polarsirkel;1977-01-16\T18:00\Z;16.01.1977 18:00;-73,7;-22,38333333;5;;1;0;0;0;0;0;;;;;12;
37;767701;Polarsirkel;1977-01-17\T00:00\Z;17.01.1977 00:00;-73,9;-23,4;5;;19;0;0;0;0;0;;;;;12;
38;767701;Polarsirkel;1977-01-17\T06:00\Z;17.01.1977 06:00;-73,9;-22,8;5;;12;0;0;0;0;0;;;;;12;
39;767701;Polarsirkel;1977-01-17\T12:00\Z;17.01.1977 12:00;-74,2;-25,38333333;5;;4;0;0;0;0;0;;;;;12;
40;767701;Polarsirkel;1977-01-17\T20:00\Z;17.01.1977 20:00;-74,58333333;-25,18333333;5;;4;0;0;0;0;0;;;;;12;
41;767701;Polarsirkel;1977-01-18\T10:00\Z;18.01.1977 10:00;-75;-25,18333333;5;;5;0;0;0;0;0;;;;;12;
42;767701;Polarsirkel;1977-01-18\T15:00\Z;18.01.1977 15:00;-74,9;-26,88333333;9;;2;0;0;0;0;0;;;;;12;
43;767701;Polarsirkel;1977-01-18\T17:00\Z;18.01.1977 17:00;-74,7;-28,38333333;5;;1;0;0;0;0;0;;;;;12;
44;767701;Polarsirkel;1977-01-18\T19:00\Z;18.01.1977 19:00;-74,78333333;-30,38333333;5;;5;0;0;0;0;0;;;;;12;
45;767701;Polarsirkel;1977-01-18\T23:30\Z;18.01.1977 23:30;-75,08333333;-29,6;5;;2;0;0;0;0;0;;;;;12;
46;767701;Polarsirkel;1977-01-19\T06:00\Z;19.01.1977 06:00;-75,5;-28,1;9;;0;0;0;0;0;0;;;;;12;
47;767701;Polarsirkel;1977-01-19\T12:00\Z;19.01.1977 12:00;-75,9;-26,8;5;;11;0;0;0;0;0;;;;;12;
48;767701;Polarsirkel;1977-01-19\T18:00\Z;19.01.1977 18:00;-76,2;-27,6;9;;6;0;0;0;0;0;;;;;12;
49;767701;Polarsirkel;1977-01-19\T06:00\Z;19.01.1977 06:00;-76,5;-30,1;9;;0;0;0;0;0;0;;;;;12;
50;767701;Polarsirkel;1977-01-20\T18:00\Z;20.01.1977 18:00;-76,2;-31,1;9;;7;0;0;0;0;0;;;;;12;
51;767701;Polarsirkel;1977-01-20\T06:00\Z;20.01.1977 06:00;-76;-29,5;9;;14;0;0;0;0;0;;;;;12;
52;767701;Polarsirkel;1977-01-20\T12:00\Z;20.01.1977 12:00;-75,5;-28,18333333;9;;6;0;0;0;0;0;;;;;12;
53;767701;Polarsirkel;1977-01-20\T18:00\Z;20.01.1977 18:00;-75,5;-26,8;9;;70;0;0;0;0;0;;;;;12;
54;767701;Polarsirkel;1977-01-21\T06:00\Z;21.01.1977 06:00;-74,9;-24,8;9;;17;0;0;0;0;0;;;;;12;
55;767701;Polarsirkel;1977-01-21\T18:00\Z;21.01.1977 18:00;-74,5;-25,2;9;;6;0;0;0;0;0;;;;;12;
56;767701;Polarsirkel;1977-01-21\T23:00\Z;21.01.1977 23:00;-74,2;-26,6;5;;4;0;0;0;0;0;;;;;12;
57;767701;Polarsirkel;1977-01-22\T06:00\Z;22.01.1977 06:00;-74,5;-28,4;5;;2;0;0;0;0;0;;;;;12;
58;767701;Polarsirkel;1977-01-22\T12:00\Z;22.01.1977 12:00;-74,8;-28,1;5;;3;0;0;0;0;0;;;;;12;
59;767701;Polarsirkel;1977-01-22\T18:00\Z;22.01.1977 18:00;-75,3;-26,9;5;;50;0;0;0;0;0;;;;;12;
60;767701;Polarsirkel;1977-01-23\T00:00\Z;23.01.1977 00:00;-75,3;-28,1;5;;0;0;0;0;0;0;;;;;12;
61;767701;Polarsirkel;1977-01-23\T06:00\Z;23.01.1977 06:00;-75,2;-29,9;5;;40;0;0;0;0;0;;;;;12;
62;767701;Polarsirkel;1977-01-23\T12:00\Z;23.01.1977 12:00;-74,9;-31;5;;4;0;0;0;0;0;;;;;12;
63;767701;Polarsirkel;1977-01-23\T18:00\Z;23.01.1977 18:00;-74,2;-32,5;5;;2;0;0;0;0;0;;;;;12;
64;767701;Polarsirkel;1977-01-24\T06:00\Z;24.01.1977 06:00;-73,9;-34,5;5;;7;0;0;0;0;0;;;;;12;
65;767701;Polarsirkel;1977-01-24\T12:00\Z;24.01.1977 12:00;-73,78333333;-35,28333333;5;;3;0;0;0;0;0;;;;;12;
66;767701;Polarsirkel;1977-01-24\T18:00\Z;24.01.1977 18:00;-74,2;-35,6;5;;4;0;0;0;0;0;;;;;12;
67;767701;Polarsirkel;1977-01-25\T06:00\Z;25.01.1977 06:00;-74,28333333;-37,5;5;;3;0;0;0;0;0;;;;;12;
68;767701;Polarsirkel;1977-01-25\T12:00\Z;25.01.1977 12:00;-74,4;-37,6;5;;0;0;0;0;0;0;;;;;12;
69;767701;Polarsirkel;1977-01-25\T18:00\Z;25.01.1977 18:00;-74,1;-37,6;5;;0;0;0;0;0;0;;;;;12;
70;767701;Polarsirkel;1977-01-26\T06:00\Z;26.01.1977 06:00;-73,9;-38,78333333;5;;9;0;0;0;0;0;;;;;12;
71;767701;Polarsirkel;1977-01-26\T12:00\Z;26.01.1977 12:00;-73,9;-39,6;5;;4;0;0;0;0;0;;;;;12;
72;767701;Polarsirkel;1977-01-26\T18:00\Z;26.01.1977 18:00;-74,2;-39,38333333;5;;4;0;0;0;0;0;;;;;12;
73;767701;Polarsirkel;1977-01-27\T06:00\Z;27.01.1977 06:00;-74,4;-38,7;5;;2;0;0;0;0;0;;;;;12;
74;767701;Polarsirkel;1977-01-27\T18:00\Z;27.01.1977 18:00;-74,58333333;-35,88333333;5;;5;0;0;0;0;0;;;;;12;
75;767701;Polarsirkel;1977-01-28\T06:00\Z;28.01.1977 06:00;-74,2;-33,88333333;5;;5;0;0;0;0;0;;;;;12;
76;767701;Polarsirkel;1977-01-28\T18:00\Z;28.01.1977 18:00;-74,1;-32,4;5;;3;0;0;0;0;0;;;;;12;
77;767701;Polarsirkel;1977-01-28\T23:00\Z;28.01.1977 23:00;-73,9;-31,88333333;5;;5;0;0;0;0;0;;;;;12;
78;767701;Polarsirkel;1977-01-29\T06:00\Z;29.01.1977 06:00;-74,4;-31,38333333;9;;2;0;0;0;0;0;;;;;12;
79;767701;Polarsirkel;1977-01-29\T12:00\Z;29.01.1977 12:00;-74,8;-30,2;9;;4;0;0;0;0;0;;;;;12;
80;767701;Polarsirkel;1977-01-29\T18:00\Z;29.01.1977 18:00;-75,5;-26,7;9;;30;0;0;0;0;0;;;;;12;
81;767701;Polarsirkel;1977-01-30\T00:00\Z;30.01.1977 00:00;-76,1;-27,7;9;;0;0;0;0;0;0;;;;;12;
82;767701;Polarsirkel;1977-01-30\T06:00\Z;30.01.1977 06:00;-76,2;-29,9;9;;10;0;0;0;0;0;;;;;12;
83;767701;Polarsirkel;1977-01-30\T12:00\Z;30.01.1977 12:00;-76,5;-31,68333333;9;;14;0;0;0;0;0;;;;;12;
84;767701;Polarsirkel;1977-01-30\T18:00\Z;30.01.1977 18:00;-77;-33;9;;0;0;0;0;0;0;;;;;12;
85;767701;Polarsirkel;1977-01-31\T06:00\Z;31.01.1977 06:00;-77,4;-34,38333333;9;;0;0;0;0;0;0;;;;;12;
86;767701;Polarsirkel;1977-01-31\T12:00\Z;31.01.1977 12:00;-77,78333333;-36,6;9;;1;0;0;0;0;0;;;;;12;
87;767701;Polarsirkel;1977-01-31\T18:00\Z;31.01.1977 18:00;-77,7;-39;9;;7;0;0;0;0;0;;;;;12;
88;767701;Polarsirkel;1977-02-01\T06:00\Z;01.02.1977 06:00;-77,4;-41;9;;7;0;0;0;0;0;;;;;12;
89;767701;Polarsirkel;1977-02-01\T18:00\Z;01.02.1977 18:00;-77,78333333;-42,88333333;9;;3;0;0;0;0;0;;;;;12;
90;767701;Polarsirkel;1977-02-02\T00:00\Z;02.02.1977 00:00;-77,8;-41,6;9;;0;0;0;0;0;0;;;;;12;
91;767701;Polarsirkel;1977-02-03\T00:00\Z;03.02.1977 00:00;-77,3;-41,1;9;;7;0;0;0;0;0;;;;;12;
92;767701;Polarsirkel;1977-02-03\T12:00\Z;03.02.1977 12:00;-77,8;-41,8;9;;0;0;0;0;0;0;;;;;12;
93;767701;Polarsirkel;1977-02-03\T18:00\Z;03.02.1977 18:00;-77,9;-43,6;1;;2;0;0;0;0;0;;;;;12;
94;767701;Polarsirkel;1977-02-04\T00:00\Z;04.02.1977 00:00;-77,8;-41,8;9;;0;0;0;0;0;0;;;;;12;
95;767701;Polarsirkel;1977-02-04\T06:00\Z;04.02.1977 06:00;-77,5;-39,9;9;;5;0;0;0;0;0;;;;;12;
96;767701;Polarsirkel;1977-02-04\T12:00\Z;04.02.1977 12:00;-77,6;-38,1;9;;1;0;0;0;0;0;;;;;12;
97;767701;Polarsirkel;1977-02-04\T18:00\Z;04.02.1977 18:00;-77,8;-36,7;9;;27;0;0;0;0;0;;;;;12;
98;767701;Polarsirkel;1977-02-05\T06:00\Z;05.02.1977 06:00;-77,7;-38,2;9;;4;0;0;0;0;0;;;;;12;
99;767701;Polarsirkel;1977-02-05\T12:00\Z;05.02.1977 12:00;-77,58333333;-38,1;9;;5;0;0;0;0;0;;;;;12;
100;767701;Polarsirkel;1977-02-05\T18:00\Z;05.02.1977 18:00;-77,08333333;-34;5;;40;0;0;0;0;0;;;;;12;
101;767701;Polarsirkel;1977-02-06\T12:00\Z;06.02.1977 12:00;-76,6;-31,5;5;;80;0;0;0;0;0;;;;;12;
102;767701;Polarsirkel;1977-02-06\T18:00\Z;06.02.1977 18:00;-76,3;-31,7;5;;7;0;0;0;0;0;;;;;12;
103;767701;Polarsirkel;1977-02-07\T06:00\Z;07.02.1977 06:00;-76;-33,2;5;;2;0;0;0;0;0;;;;;12;
104;767701;Polarsirkel;1977-02-07\T12:00\Z;07.02.1977 12:00;-76;-35,38333333;5;;2;0;0;0;0;0;;;;;12;
105;767701;Polarsirkel;1977-02-07\T18:00\Z;07.02.1977 18:00;-75,78333333;-36,6;5;;2;0;0;0;0;0;;;;;12;
106;767701;Polarsirkel;1977-02-07\T23:00\Z;07.02.1977 23:00;-75,58333333;-34,78333333;5;;2;0;0;0;0;0;;;;;12;
107;767701;Polarsirkel;1977-02-08\T06:00\Z;08.02.1977 06:00;-75,4;-32;5;;7;0;0;0;0;0;;;;;12;
108;767701;Polarsirkel;1977-02-08\T12:00\Z;08.02.1977 12:00;-75,58333333;-29,6;5;;4;0;0;0;0;0;;;;;12;
109;767701;Polarsirkel;1977-02-08\T18:00\Z;08.02.1977 18:00;-75,5;-28,88333333;5;;5;0;0;0;0;0;;;;;12;
110;767701;Polarsirkel;1977-02-08\T23:00\Z;08.02.1977 23:00;-75,08333333;-26;5;;9;0;0;0;0;0;;;;;12;
111;767701;Polarsirkel;1977-02-09\T06:00\Z;09.02.1977 06:00;-74,6;-24,9;5;;12;0;0;0;0;0;;;;;12;
112;767701;Polarsirkel;1977-02-09\T12:00\Z;09.02.1977 12:00;-74,7;-24,8;5;;4;0;0;0;0;0;;;;;12;
113;767701;Polarsirkel;1977-02-09\T18:00\Z;09.02.1977 18:00;-74;-24;4;;5;0;0;0;0;0;;;;;12;
114;767701;Polarsirkel;1977-02-09\T21:00\Z;09.02.1977 21:00;-73,4;-25,3;5;;6;0;0;0;0;0;;;;;12;
115;767701;Polarsirkel;1977-02-09\T23:00\Z;09.02.1977 23:00;-73,5;-24;5;;1;0;0;0;0;0;;;;;12;
116;767701;Polarsirkel;1977-02-10\T06:00\Z;10.02.1977 06:00;-73,3;-22,8;5;;1;0;0;0;0;0;;;;;12;
117;767701;Polarsirkel;1977-02-10\T12:00\Z;10.02.1977 12:00;-73,3;-21,6;5;;20;0;0;0;0;0;;;;;12;
118;767701;Polarsirkel;1977-02-10\T18:00\Z;10.02.1977 18:00;-73;-21;5;;25;0;0;0;0;0;;;;;12;
119;767701;Polarsirkel;1977-02-10\T23:00\Z;10.02.1977 23:00;-72,8;-19,5;9;;25;0;0;0;0;0;;;;;12;
120;767701;Polarsirkel;1977-02-11\T06:00\Z;11.02.1977 06:00;-73,1;-19,8;9;;4;0;0;0;0;0;;;;;12;
121;767701;Polarsirkel;1977-02-11\T18:00\Z;11.02.1977 18:00;-72,9;-19,2;9;;0;0;0;0;0;0;;;;;12;
122;767701;Polarsirkel;1977-02-12\T06:00\Z;12.02.1977 06:00;-72,8;-19,3;9;;10;0;0;0;0;0;;;;;12;
123;767701;Polarsirkel;1977-02-12\T12:00\Z;12.02.1977 12:00;-72,9;-19,5;9;;60;0;0;0;0;0;;;;;12;
124;767701;Polarsirkel;1977-02-14\T06:00\Z;14.02.1977 06:00;-72,83333333;-19,4;9;;20;0;0;0;0;0;;;;;12;
125;767701;Polarsirkel;1977-02-14\T12:00\Z;14.02.1977 12:00;-72,5;-20,5;5;;2;0;0;0;0;0;;;;;12;
126;767701;Polarsirkel;1977-02-14\T18:00\Z;14.02.1977 18:00;-72,5;-20,2;5;;3;0;0;0;0;0;;;;;12;
127;767701;Polarsirkel;1977-02-15\T01:00\Z;15.02.1977 01:00;-72,58333333;-18,3;5;;0;0;0;0;0;0;;;;;12;
128;767701;Polarsirkel;1977-02-15\T06:00\Z;15.02.1977 06:00;-72,5;-17,68333333;9;;50;0;0;0;0;0;;;;;12;
129;767701;Polarsirkel;1977-02-15\T12:00\Z;15.02.1977 12:00;-72,5;-16,9;9;;30;0;0;0;0;0;;;;;12;
130;767701;Polarsirkel;1977-02-15\T18:00\Z;15.02.1977 18:00;-72,3;-16,3;9;;28;0;0;0;0;0;;;;;12;
131;767701;Polarsirkel;1977-02-16\T00:00\Z;16.02.1977 00:00;-72,4;-16,5;9;;11;0;0;0;0;0;;;;;12;
132;767701;Polarsirkel;1977-02-16\T06:00\Z;16.02.1977 06:00;-72,2;-17,1;9;;6;0;0;0;0;0;;;;;12;
133;767701;Polarsirkel;1977-02-16\T12:00\Z;16.02.1977 12:00;-72,5;-15,5;9;;40;0;0;0;0;0;;;;;12;
134;767701;Polarsirkel;1977-02-16\T18:00\Z;16.02.1977 18:00;-72,3;-15,8;9;;50;0;0;0;0;0;;;;;12;
135;767701;Polarsirkel;1977-02-17\T00:00\Z;17.02.1977 00:00;-72,1;-16,2;9;;20;0;0;0;0;0;;;;;12;
136;767701;Polarsirkel;1977-02-17\T06:00\Z;17.02.1977 06:00;-72,2;-15,5;9;;4;0;0;0;0;0;;;;;12;
137;767701;Polarsirkel;1977-02-17\T12:00\Z;17.02.1977 12:00;-72,4;-16,4;9;;5;0;0;0;0;0;;;;;12;
138;767701;Polarsirkel;1977-02-17\T18:00\Z;17.02.1977 18:00;-72,08333333;-14,08333333;9;;6;0;0;0;0;0;;;;;12;
139;767701;Polarsirkel;1977-02-18\T06:00\Z;18.02.1977 06:00;-71,58333333;-12,3;9;;15;0;0;0;0;0;;;;;12;
140;767701;Polarsirkel;1977-02-18\T12:00\Z;18.02.1977 12:00;-70,58333333;-10,5;9;;6;0;0;0;0;0;;;;;12;
141;767701;Polarsirkel;1977-02-18\T18:00\Z;18.02.1977 18:00;-70,4;-9,5;9;;10;0;0;0;0;0;;;;;12;
142;767701;Polarsirkel;1977-02-19\T06:00\Z;19.02.1977 06:00;-69,9;-9,183333333;0;;3;0;0;0;0;0;;;;;12;
143;767701;Polarsirkel;1977-02-19\T12:00\Z;19.02.1977 12:00;-69,4;-8,9;0;;2;0;0;0;0;0;;;;;12;
144;767701;Polarsirkel;1977-02-19\T18:00\Z;19.02.1977 18:00;-68,9;-8,6;0;;0;0;0;0;0;0;;;;;12;
145;767701;Polarsirkel;1977-02-20\T00:00\Z;20.02.1977 00:00;-67,8;-8,1;0;;0;0;0;0;0;0;;;;;12;
146;767701;Polarsirkel;1977-02-20\T06:00\Z;20.02.1977 06:00;-67,1;-6,8;0;;0;0;0;0;0;0;;;;;12;
147;767701;Polarsirkel;1977-02-20\T12:00\Z;20.02.1977 12:00;-66,3;-5,8;0;;0;0;0;0;0;0;;;;;12;
148;767701;Polarsirkel;1977-02-20\T18:00\Z;20.02.1977 18:00;-65,3;-4,6;0;;0;0;0;0;0;0;;;;;12;
149;767701;Polarsirkel;1977-02-21\T00:00\Z;21.02.1977 00:00;-64,5;-3,2;0;;0;0;0;0;0;0;;;;;12;
150;767701;Polarsirkel;1977-02-21\T06:00\Z;21.02.1977 06:00;-64,1;-1,1;0;;0;0;0;0;0;0;;;;;12;
151;767701;Polarsirkel;1977-02-21\T12:00\Z;21.02.1977 12:00;-63;-0,9;0;;1;0;0;0;0;0;;;;;12;
152;767701;Polarsirkel;1977-02-21\T18:00\Z;21.02.1977 18:00;-61,88333333;-0,8;0;;3;0;0;0;0;0;;;;;12;
153;767701;Polarsirkel;1977-02-22\T06:00\Z;22.02.1977 06:00;-60,7;-0,583333333;0;;3;0;0;0;0;0;;;;;12;
154;767701;Polarsirkel;1977-02-22\T12:00\Z;22.02.1977 12:00;-59,7;-0,583333333;0;;4;0;0;0;0;0;;;;;12;
155;767701;Polarsirkel;1977-02-22\T18:00\Z;22.02.1977 18:00;-58,6;0,4;0;;2;0;0;0;0;0;;;;;12;
156;767701;Polarsirkel;1977-02-23\T06:00\Z;23.02.1977 06:00;-57,6;1,1;0;;1;0;0;0;0;0;;;;;12;
157;767701;Polarsirkel;1977-02-23\T12:00\Z;23.02.1977 12:00;-56,5;1,8;0;;1;0;0;0;0;0;;;;;12;
158;767701;Polarsirkel;1977-02-23\T18:00\Z;23.02.1977 18:00;-55,38333333;2,6;0;;1;0;0;0;0;0;;;;;12;
159;767701;Polarsirkel;1977-02-24\T06:00\Z;24.02.1977 06:00;-54,38333333;3,283333333;0;;2;0;0;0;0;0;;;;;12;
160;787902;Agulhas;1978-12-14\T11:30\Z;14.12.1978 11:30;-44,53333333;18,46666667;0;V;1;0;0;0;0;0;;;;;14;30 KM RANGE ASSUMED. DATA: SOUTH AFRICA:AGULHAS. SEA TEMP. 9.0
161;787902;Agulhas;1978-12-14\T14:00\Z;14.12.1978 14:00;-45,13333333;18,48333333;0;V;1;0;0;0;0;0;;;;;14;SEA TEMP. 7.7. THIS AND ABOVE AND BELOW ALL WEATHERED.
162;787902;Agulhas;1978-12-15\T01:45\Z;15.12.1978 01:45;-47,86666667;18,68333333;0;V;2;0;0;0;0;0;;;;;14;SEA TEMP. 4.2
163;787902;Agulhas;1978-12-15\T07:10\Z;15.12.1978 07:10;-49,16666667;18,63333333;0;V;1;0;0;0;0;0;;;;;14;SEA TEMP. 3.4. SMALL TABULAR.
164;787902;Agulhas;1978-12-16\T02:00\Z;16.12.1978 02:00;-53,61666667;19,16666667;0;V;1;0;0;0;0;0;;;;;14;
165;787902;Agulhas;1978-12-16\T04:00\Z;16.12.1978 04:00;-54;19,16666667;0;V;3;0;0;0;0;0;;;;;14;
166;787902;Agulhas;1978-12-16\T07:00\Z;16.12.1978 07:00;-54,68333333;19,23333333;0;V;2;0;0;0;0;0;;;;;14;SMALL
167;787902;Agulhas;1978-12-16\T09:30\Z;16.12.1978 09:30;-55,31666667;19,26666667;0;V;1;0;0;0;0;0;;;;;14;
168;787902;Agulhas;1978-12-16\T11:00\Z;16.12.1978 11:00;-55,96666667;19,28333333;0;V;8;0;0;0;0;0;;;;;14;4 TAB., 4 SMALL.
169;787902;Agulhas;1978-12-16\T14:00\Z;16.12.1978 14:00;-56,33333333;19,38333333;0;V;10;0;0;0;0;0;;;;;14;SEVERAL BERGS AND BITS, TAKEN AS 10.
170;787902;Agulhas;1978-12-16\T17:00\Z;16.12.1978 17:00;-57;19,45;0;V;15;0;0;0;0;0;;;;;14;SMALL
171;787902;Agulhas;1978-12-16\T20:00\Z;16.12.1978 20:00;-57,71666667;19,6;0;V;84;0;0;0;0;0;;;;;14;SMALL/MEDIUM
172;787902;Agulhas;1978-12-16\T22:00\Z;16.12.1978 22:00;-58,18333333;19,5;0;V;10;0;0;0;0;0;;;;;14;SEVERAL BERGS AND BITS, TAKEN AS 10.
173;787902;Agulhas;1978-12-18\T05:00\Z;18.12.1978 05:00;-63,33333333;13,33333333;0;V;1;0;0;0;0;1;20;1900;;N;14;
174;787902;Agulhas;1978-12-18\T10:00\Z;18.12.1978 10:00;-63,95;11,5;0;V;4;0;0;0;0;0;;;;;14;TABULAR.
175;787902;Agulhas;1978-12-18\T22:00\Z;18.12.1978 22:00;-66,1;6,383333333;0;V;10;0;0;0;0;0;;;;;14;SEVERAL BERGS AND BITS, TAKEN AS 10.
176;787902;Agulhas;1979-03-07\T10:00\Z;07.03.1979 10:00;-62,68333333;-8,25;0;V;2;0;0;0;0;0;;;;;14;TABULAR
177;787902;Agulhas;1979-03-07\T12:00\Z;07.03.1979 12:00;-62,41666667;-8,416666667;0;V;5;0;0;0;0;0;;;;;14;WEATHERED.
178;787902;Agulhas;1979-03-07\T16:00\Z;07.03.1979 16:00;-61,58333333;-8,966666667;0;V;10;0;0;0;0;0;;;;;14;WEATHERED.
179;787902;Agulhas;1979-03-07\T17:30\Z;07.03.1979 17:30;-61,2;-9,25;0;V;4;0;0;0;0;0;;;;;14;WEATHERED.
180;787902;Agulhas;1979-03-08\T00:00\Z;08.03.1979 00:00;-59,76666667;-9,966666667;0;V;8;0;0;0;0;0;;;;;14;WEATHERED.
181;787902;Agulhas;1979-03-08\T05:30\Z;08.03.1979 05:30;-58,5;-9,966666667;0;V;11;0;0;0;0;0;;;;;14;2 TAB., 9 WEATHERED.
182;787902;Agulhas;1979-03-08\T08:00\Z;08.03.1979 08:00;-58,16666667;-9,966666667;0;V;8;0;0;0;0;0;;;;;14;1 TAB., 30 M FREEBOARD, 7 SMALL.
183;787902;Agulhas;1979-03-08\T12:00\Z;08.03.1979 12:00;-56,96666667;-9,9;0;V;14;0;0;0;0;0;;;;;14;WEATHERED.
184;787902;Agulhas;1979-03-08\T15:00\Z;08.03.1979 15:00;-56,3;-9,85;0;V;9;0;0;0;0;0;;;;;14;2 TAB., 9 WEATHERED.
185;787902;Agulhas;1979-03-08\T17:00\Z;08.03.1979 17:00;-55,75;-9,866666667;0;V;6;0;0;0;0;0;;;;;14;SMALL, WEATHERED.
186;787902;Agulhas;1979-03-08\T20:00\Z;08.03.1979 20:00;-55,16666667;-9,916666667;0;V;3;0;0;0;0;0;;;;;14;1 TAB., 2 WEATHERED.
187;787902;Agulhas;1979-03-09\T00:00\Z;09.03.1979 00:00;-54,43333333;-9,033333333;0;V;5;0;0;0;0;0;;;;;14;1TAB., 4 WEATHERED.
